Entity,Code,Year,Change in global mean surface temperature caused by nitrous oxide emissions from fossil fuels and industry,Change in global mean surface temperature caused by nitrous oxide emissions from agriculture and land use,Change in global mean surface temperature caused by methane emissions from fossil fuels and industry,Change in global mean surface temperature caused by methane emissions from agriculture and land use,Change in global mean surface temperature caused by CO₂ emissions from fossil fuels and industry,Change in global mean surface temperature caused by CO₂ emissions from agriculture and land use
Antarctica,ATA,1889,,,,,0,
Antarctica,ATA,1890,,,,,0,
Antarctica,ATA,1891,,,,,0,
Antarctica,ATA,1892,,,,,0,
Antarctica,ATA,1893,,,,,0,
Antarctica,ATA,1894,,,,,0,
Antarctica,ATA,1895,,,,,0,
Antarctica,ATA,1896,,,,,0,
Antarctica,ATA,1897,,,,,0,
Antarctica,ATA,1898,,,,,0,
Antarctica,ATA,1899,,,,,0,
Antarctica,ATA,1900,,,,,0,
Antarctica,ATA,1901,,,,,0,
Antarctica,ATA,1902,,,,,0,
Antarctica,ATA,1903,,,,,0,
Antarctica,ATA,1904,,,,,0,
Antarctica,ATA,1905,,,,,0,
Antarctica,ATA,1906,,,,,0,
Antarctica,ATA,1907,,,,,0,
Antarctica,ATA,1908,,,,,0,
Antarctica,ATA,1909,,,,,0,
Antarctica,ATA,1910,,,,,0,
Antarctica,ATA,1911,,,,,0,
Antarctica,ATA,1912,,,,,0,
Antarctica,ATA,1913,,,,,0,
Antarctica,ATA,1914,,,,,0,
Antarctica,ATA,1915,,,,,0,
Antarctica,ATA,1916,,,,,0,
Antarctica,ATA,1917,,,,,0,
Antarctica,ATA,1918,,,,,0,
Antarctica,ATA,1919,,,,,0,
Antarctica,ATA,1920,,,,,0,
Antarctica,ATA,1921,,,,,0,
Antarctica,ATA,1922,,,,,0,
Antarctica,ATA,1923,,,,,0,
Antarctica,ATA,1924,,,,,0,
Antarctica,ATA,1925,,,,,0,
Antarctica,ATA,1926,,,,,0,
Antarctica,ATA,1927,,,,,0,
Antarctica,ATA,1928,,,,,0,
Antarctica,ATA,1929,,,,,0,
Antarctica,ATA,1930,,,,,0,
Antarctica,ATA,1931,,,,,0,
Antarctica,ATA,1932,,,,,0,
Antarctica,ATA,1933,,,,,0,
Antarctica,ATA,1934,,,,,0,
Antarctica,ATA,1935,,,,,0,
Antarctica,ATA,1936,,,,,0,
Antarctica,ATA,1937,,,,,0,
Antarctica,ATA,1938,,,,,0,
Antarctica,ATA,1939,,,,,0,
Antarctica,ATA,1940,,,,,0,
Antarctica,ATA,1941,,,,,0,
Antarctica,ATA,1942,,,,,0,
Antarctica,ATA,1943,,,,,0,
Antarctica,ATA,1944,,,,,0,
Antarctica,ATA,1945,,,,,0,
Antarctica,ATA,1946,,,,,0,
Antarctica,ATA,1947,,,,,0,
Antarctica,ATA,1948,,,,,0,
Antarctica,ATA,1949,,,,,0,
Antarctica,ATA,1950,,,,,0,
Antarctica,ATA,1951,,,,,0,
Antarctica,ATA,1952,,,,,0,
Antarctica,ATA,1953,,,,,0,
Antarctica,ATA,1954,,,,,0,
Antarctica,ATA,1955,,,,,0,
Antarctica,ATA,1956,,,,,0,
Antarctica,ATA,1957,,,,,0,
Antarctica,ATA,1958,,,,,0,
Antarctica,ATA,1959,,,,,0,
Antarctica,ATA,1960,,,,,0,
Antarctica,ATA,1961,,,,,0,
Antarctica,ATA,1962,,,,,0,
Antarctica,ATA,1963,,,,,0,
Antarctica,ATA,1964,,,,,0,
Antarctica,ATA,1965,,,,,0,
Antarctica,ATA,1966,,,,,0,
Antarctica,ATA,1967,,,,,0,
Antarctica,ATA,1968,,,,,0,
Antarctica,ATA,1969,,,,,0,
Antarctica,ATA,1970,,,,,0,
Antarctica,ATA,1971,,,,,0,
Antarctica,ATA,1972,,,,,0,
Antarctica,ATA,1973,,,,,0,
Antarctica,ATA,1974,,,,,0,
Antarctica,ATA,1975,,,,,0,
Antarctica,ATA,1976,,,,,0,
Antarctica,ATA,1977,,,,,0,
Antarctica,ATA,1978,,,,,0,
Antarctica,ATA,1979,,,,,0,
Antarctica,ATA,1980,,,,,0,
Antarctica,ATA,1981,,,,,0,
Antarctica,ATA,1982,,,,,0,
Antarctica,ATA,1983,,,,,0,
Antarctica,ATA,1984,,,,,0,
Antarctica,ATA,1985,,,,,0,
Antarctica,ATA,1986,,,,,0,
Antarctica,ATA,1987,,,,,1.65e-9,
Antarctica,ATA,1988,,,,,4.95e-9,
Antarctica,ATA,1989,,,,,8.25e-9,
Antarctica,ATA,1990,,,,,1.32e-8,
Antarctica,ATA,1991,,,,,1.98e-8,
Antarctica,ATA,1992,,,,,2.64e-8,
Antarctica,ATA,1993,,,,,3.3e-8,
Antarctica,ATA,1994,,,,,3.96e-8,
Antarctica,ATA,1995,,,,,4.125e-8,
Antarctica,ATA,1996,,,,,4.29e-8,
Antarctica,ATA,1997,,,,,4.455e-8,
Antarctica,ATA,1998,,,,,4.62e-8,
Antarctica,ATA,1999,,,,,4.785e-8,
Antarctica,ATA,2000,,,,,4.95e-8,
Antarctica,ATA,2001,,,,,5.115e-8,
Antarctica,ATA,2002,,,,,5.28e-8,
Antarctica,ATA,2003,,,,,5.445e-8,
Antarctica,ATA,2004,,,,,5.775e-8,
Antarctica,ATA,2005,,,,,6.105e-8,
Antarctica,ATA,2006,,,,,6.435e-8,
Antarctica,ATA,2007,,,,,6.93e-8,
Antarctica,ATA,2008,,,,,6.93e-8,
Antarctica,ATA,2009,,,,,6.93e-8,
Antarctica,ATA,2010,,,,,6.93e-8,
Antarctica,ATA,2011,,,,,6.93e-8,
Antarctica,ATA,2012,,,,,6.93e-8,
Antarctica,ATA,2013,,,,,6.93e-8,
Antarctica,ATA,2014,,,,,6.93e-8,
Antarctica,ATA,2015,,,,,6.93e-8,
Antarctica,ATA,2016,,,,,6.93e-8,
Antarctica,ATA,2017,,,,,6.93e-8,
Antarctica,ATA,2018,,,,,6.93e-8,
Antarctica,ATA,2019,,,,,6.93e-8,
Antarctica,ATA,2020,,,,,6.93e-8,
Antarctica,ATA,2021,,,,,6.93e-8,
Antarctica,ATA,2022,,,,,6.93e-8,
Antarctica,ATA,2023,,,,,6.93e-8,
Antigua and Barbuda,ATG,1851,7.750828e-10,2.227996e-10,2.9843834e-9,3.6094179e-9,0,7.297125e-9
Antigua and Barbuda,ATG,1852,1.5581334e-9,4.5005502e-10,5.452055e-9,6.9625337e-9,0,1.2007875e-8
Antigua and Barbuda,ATG,1853,2.349127e-9,6.815746e-10,7.614514e-9,1.0059349e-8,0,1.5015e-8
Antigua and Barbuda,ATG,1854,3.1480285e-9,9.1709323e-10,9.472956e-9,1.2899862e-8,0,1.67805e-8
Antigua and Barbuda,ATG,1855,3.9547943e-9,1.1562726e-9,1.1028565e-8,1.5484073e-8,0,1.7601375e-8
Antigua and Barbuda,ATG,1856,4.7693702e-9,1.3987014e-9,1.2571266e-8,1.7811981e-8,0,1.7675625e-8
Antigua and Barbuda,ATG,1857,5.5916933e-9,1.6438945e-9,1.4104915e-8,1.9883586e-8,0,1.7139374e-8
Antigua and Barbuda,ATG,1858,6.4216907e-9,1.8912938e-9,1.5633423e-8,2.1698892e-8,0,1.609575e-8
Antigua and Barbuda,ATG,1859,7.2592794e-9,2.140268e-9,1.7160772e-8,2.3257895e-8,0,1.4614875e-8
Antigua and Barbuda,ATG,1860,8.104368e-9,2.390112e-9,1.8690995e-8,2.4560595e-8,0,1.2903e-8
Antigua and Barbuda,ATG,1861,8.956898e-9,2.6403835e-9,2.0218925e-8,2.5715424e-8,0,1.0943625e-8
Antigua and Barbuda,ATG,1862,9.816856e-9,2.890969e-9,2.1729662e-8,2.672238e-8,0,8.712e-9
Antigua and Barbuda,ATG,1863,1.06842295e-8,3.141785e-9,2.3236824e-8,2.7581464e-8,0,6.282375e-9
Antigua and Barbuda,ATG,1864,1.15590115e-8,3.3927763e-9,2.4731476e-8,2.8292675e-8,0,3.663e-9
Antigua and Barbuda,ATG,1865,1.24412e-8,3.6439176e-9,2.6051826e-8,2.8856014e-8,0,8.78625e-10
Antigua and Barbuda,ATG,1866,1.3330794e-8,3.8952117e-9,2.7200212e-8,2.9271481e-8,0,-2.046e-9
Antigua and Barbuda,ATG,1867,1.42277985e-8,4.146691e-9,2.8178887e-8,2.9539075e-8,0,-5.0985e-9
Antigua and Barbuda,ATG,1868,1.513222e-8,4.3984167e-9,2.8990025e-8,2.9658796e-8,0,-8.25825e-9
Antigua and Barbuda,ATG,1869,1.6044075e-8,4.65048e-9,2.9565847e-8,2.9630646e-8,0,-1.1517e-8
Antigua and Barbuda,ATG,1870,1.6963373e-8,4.9029993e-9,2.990973e-8,2.9454624e-8,0,-1.4454e-8
Antigua and Barbuda,ATG,1871,1.7890612e-8,5.1597673e-9,3.0664633e-8,2.9363893e-8,0,-1.7296125e-8
Antigua and Barbuda,ATG,1872,1.8826634e-8,5.427233e-9,3.1733727e-8,2.9358453e-8,0,-2.0125874e-8
Antigua and Barbuda,ATG,1873,1.9772086e-8,5.7103517e-9,3.292086e-8,2.9438306e-8,0,-2.2963874e-8
Antigua and Barbuda,ATG,1874,2.072742e-8,6.012585e-9,3.4226986e-8,2.960345e-8,0,-2.58225e-8
Antigua and Barbuda,ATG,1875,2.1692893e-8,6.335901e-9,3.5629654e-8,2.9853886e-8,0,-2.870175e-8
Antigua and Barbuda,ATG,1876,2.2668566e-8,6.6807737e-9,3.6859117e-8,3.0189614e-8,0,-3.1618125e-8
Antigua and Barbuda,ATG,1877,2.3654305e-8,7.0461836e-9,3.7913775e-8,3.0610632e-8,0,-3.455925e-8
Antigua and Barbuda,ATG,1878,2.4649786e-8,7.4296174e-9,3.8767464e-8,3.1116944e-8,0,-3.7521e-8
Antigua and Barbuda,ATG,1879,2.5654481e-8,7.827067e-9,3.941853e-8,3.170855e-8,0,-4.0552877e-8
Antigua and Barbuda,ATG,1880,2.6667676e-8,8.233032e-9,3.9865224e-8,3.2385444e-8,0,-4.27185e-8
Antigua and Barbuda,ATG,1881,2.7688886e-8,8.643818e-9,4.0257927e-8,3.3202507e-8,0,-4.455825e-8
Antigua and Barbuda,ATG,1882,2.8718008e-8,9.058638e-9,4.0850804e-8,3.4159747e-8,0,-4.6286626e-8
Antigua and Barbuda,ATG,1883,2.9754961e-8,9.476864e-9,4.1515506e-8,3.525716e-8,0,-4.7928374e-8
Antigua and Barbuda,ATG,1884,3.0799683e-8,9.8980255e-9,4.2130065e-8,3.6494743e-8,0,-4.95165e-8
Antigua and Barbuda,ATG,1885,3.1852135e-8,1.032181e-8,4.2792784e-8,3.7872496e-8,0,-5.1071623e-8
Antigua and Barbuda,ATG,1886,3.2912293e-8,1.0748065e-8,4.350386e-8,3.9390425e-8,0,-5.2602e-8
Antigua and Barbuda,ATG,1887,3.398016e-8,1.1176792e-8,4.4334914e-8,4.1048523e-8,0,-5.4107623e-8
Antigua and Barbuda,ATG,1888,3.505576e-8,1.1608155e-8,4.5249344e-8,4.2846793e-8,0,-5.559675e-8
Antigua and Barbuda,ATG,1889,3.613913e-8,1.20424755e-8,4.6364665e-8,4.4785235e-8,0,-5.7069375e-8
Antigua and Barbuda,ATG,1890,3.7230336e-8,1.2480231e-8,4.799013e-8,4.686385e-8,0,-5.929275e-8
Antigua and Barbuda,ATG,1891,3.8329414e-8,1.2921712e-8,4.9516572e-8,4.888524e-8,0,-6.1813125e-8
Antigua and Barbuda,ATG,1892,3.943637e-8,1.3366949e-8,5.103237e-8,5.0849405e-8,0,-6.4482e-8
Antigua and Barbuda,ATG,1893,4.055121e-8,1.3816028e-8,5.2567334e-8,5.2756345e-8,0,-6.72375e-8
Antigua and Barbuda,ATG,1894,4.1673957e-8,1.4269087e-8,5.410115e-8,5.4606062e-8,0,-7.0046625e-8
Antigua and Barbuda,ATG,1895,4.2804636e-8,1.4726316e-8,5.5636363e-8,5.6398555e-8,0,-7.2892874e-8
Antigua and Barbuda,ATG,1896,4.3943277e-8,1.5187958e-8,5.717008e-8,5.813382e-8,0,-7.576387e-8
Antigua and Barbuda,ATG,1897,4.508992e-8,1.5654312e-8,5.869952e-8,5.981187e-8,0,-7.866375e-8
Antigua and Barbuda,ATG,1898,4.6244608e-8,1.6125725e-8,6.026008e-8,6.143269e-8,0,-8.1580126e-8
Antigua and Barbuda,ATG,1899,4.7407394e-8,1.6602602e-8,6.186343e-8,6.299628e-8,0,-8.4541874e-8
Antigua and Barbuda,ATG,1900,4.8578343e-8,1.7085398e-8,6.315339e-8,6.450265e-8,0,-8.690962e-8
Antigua and Barbuda,ATG,1901,4.975757e-8,1.7575047e-8,6.441319e-8,6.591212e-8,0,-8.95125e-8
Antigua and Barbuda,ATG,1902,5.094524e-8,1.8072779e-8,6.5427734e-8,6.72247e-8,0,-9.2552625e-8
Antigua and Barbuda,ATG,1903,5.214148e-8,1.85796e-8,6.628663e-8,6.844037e-8,0,-9.614963e-8
Antigua and Barbuda,ATG,1904,5.33464e-8,1.9096309e-8,6.712959e-8,6.955916e-8,0,-1.0030762e-7
Antigua and Barbuda,ATG,1905,5.456007e-8,1.9623476e-8,6.8004276e-8,7.058104e-8,0,-1.05001874e-7
Antigua and Barbuda,ATG,1906,5.578254e-8,2.0161462e-8,6.8906076e-8,7.150602e-8,0,-1.1022e-7
Antigua and Barbuda,ATG,1907,5.7013825e-8,2.0710404e-8,6.97635e-8,7.233411e-8,0,-1.1598675e-7
Antigua and Barbuda,ATG,1908,5.8253917e-8,2.1270225e-8,7.060663e-8,7.30653e-8,0,-1.2226913e-7
Antigua and Barbuda,ATG,1909,5.9502778e-8,2.1840627e-8,7.138254e-8,7.3699596e-8,0,-1.2897638e-7
Antigua and Barbuda,ATG,1910,6.0760335e-8,2.2421098e-8,7.179603e-8,7.423699e-8,0,-1.3785338e-7
Antigua and Barbuda,ATG,1911,6.202655e-8,2.301128e-8,7.200331e-8,7.45508e-8,0,-1.473615e-7
Antigua and Barbuda,ATG,1912,6.3301414e-8,2.3611134e-8,7.192718e-8,7.464101e-8,0,-1.5708413e-7
Antigua and Barbuda,ATG,1913,6.4584924e-8,2.4220634e-8,7.154931e-8,7.450763e-8,0,-1.6682738e-7
Antigua and Barbuda,ATG,1914,6.5877074e-8,2.4839768e-8,7.080559e-8,7.4150655e-8,0,-1.76517e-7
Antigua and Barbuda,ATG,1915,6.717787e-8,2.5468541e-8,6.970511e-8,7.357009e-8,0,-1.8611587e-7
Antigua and Barbuda,ATG,1916,6.848732e-8,2.610697e-8,6.826406e-8,7.276593e-8,0,-1.95591e-7
Antigua and Barbuda,ATG,1917,6.980542e-8,2.6755092e-8,6.647659e-8,7.173818e-8,0,-2.0494238e-7
Antigua and Barbuda,ATG,1918,7.113217e-8,2.7412955e-8,6.4343894e-8,7.0486834e-8,0,-2.1414938e-7
Antigua and Barbuda,ATG,1919,7.2467586e-8,2.8080622e-8,6.184708e-8,6.90119e-8,0,-2.2322438e-7
Antigua and Barbuda,ATG,1920,7.3811684e-8,2.8758173e-8,5.9332237e-8,6.7313366e-8,0,-2.305545e-7
Antigua and Barbuda,ATG,1921,7.5164486e-8,2.9445825e-8,5.680299e-8,6.56947e-8,0,-2.3713388e-7
Antigua and Barbuda,ATG,1922,7.652603e-8,3.014386e-8,5.4380425e-8,6.4155905e-8,0,-2.4325124e-7
Antigua and Barbuda,ATG,1923,7.789634e-8,3.085246e-8,5.2014183e-8,6.269698e-8,0,-2.49051e-7
Antigua and Barbuda,ATG,1924,7.9275424e-8,3.1571698e-8,4.965892e-8,6.131792e-8,0,-2.5466514e-7
Antigua and Barbuda,ATG,1925,8.066328e-8,3.2301557e-8,4.7324864e-8,6.001873e-8,0,-2.60073e-7
Antigua and Barbuda,ATG,1926,8.205989e-8,3.3041914e-8,4.5101228e-8,5.87994e-8,0,-2.6531586e-7
Antigua and Barbuda,ATG,1927,8.346523e-8,3.3792553e-8,4.2951868e-8,5.7659946e-8,0,-2.70402e-7
Antigua and Barbuda,ATG,1928,8.487926e-8,3.4553143e-8,4.0910706e-8,5.6600356e-8,0,-2.7534375e-7
Antigua and Barbuda,ATG,1929,8.630192e-8,3.5323264e-8,3.8968032e-8,5.5620635e-8,0,-2.801535e-7
Antigua and Barbuda,ATG,1930,8.773314e-8,3.61024e-8,3.7164515e-8,5.472078e-8,0,-2.840145e-7
Antigua and Barbuda,ATG,1931,8.917278e-8,3.6889467e-8,3.5980726e-8,5.4347844e-8,0,-2.8743e-7
Antigua and Barbuda,ATG,1932,9.062068e-8,3.7683225e-8,3.535947e-8,5.4501832e-8,0,-2.9056912e-7
Antigua and Barbuda,ATG,1933,9.207674e-8,3.848286e-8,3.5278656e-8,5.5182735e-8,0,-2.9349786e-7
Antigua and Barbuda,ATG,1934,9.35409e-8,3.9288008e-8,3.577041e-8,5.639056e-8,0,-2.9628225e-7
Antigua and Barbuda,ATG,1935,9.501318e-8,4.0098747e-8,3.683066e-8,5.812531e-8,0,-2.9890987e-7
Antigua and Barbuda,ATG,1936,9.649364e-8,4.09156e-8,3.8458722e-8,6.030005e-8,0,-3.0141376e-7
Antigua and Barbuda,ATG,1937,9.7982415e-8,4.1739536e-8,4.0634948e-8,6.291218e-8,0,-3.0380212e-7
Antigua and Barbuda,ATG,1938,9.947968e-8,4.2571966e-8,4.3416026e-8,6.595908e-8,0,-3.0606674e-7
Antigua and Barbuda,ATG,1939,1.0098569e-7,4.3414737e-8,4.686103e-8,6.943814e-8,0,-3.0824475e-7
Antigua and Barbuda,ATG,1940,1.0250073e-7,4.4270152e-8,5.0897327e-8,7.334675e-8,0,-3.0993186e-7
Antigua and Barbuda,ATG,1941,1.0402699e-7,4.5154966e-8,5.5575704e-8,7.7596965e-8,0,-3.1136324e-7
Antigua and Barbuda,ATG,1942,1.05568006e-7,4.609619e-8,6.082676e-8,8.218416e-8,0,-3.1261314e-7
Antigua and Barbuda,ATG,1943,1.0712654e-7,4.7114995e-8,6.648463e-8,8.710369e-8,0,-3.1373511e-7
Antigua and Barbuda,ATG,1944,1.0870459e-7,4.8226706e-8,7.270178e-8,9.235093e-8,0,-3.147416e-7
Antigua and Barbuda,ATG,1945,1.1030339e-7,4.9440803e-8,8.0441595e-8,9.792123e-8,0,-3.15645e-7
Antigua and Barbuda,ATG,1946,1.1192342e-7,5.076092e-8,8.991783e-8,1.0380997e-7,0,-3.1646175e-7
Antigua and Barbuda,ATG,1947,1.135644e-7,5.2184852e-8,1.0124042e-7,1.1001249e-7,0,-3.1719188e-7
Antigua and Barbuda,ATG,1948,1.15225255e-7,5.3704547e-8,1.1443777e-7,1.1652418e-7,0,-3.178395e-7
Antigua and Barbuda,ATG,1949,1.169042e-7,5.53061e-8,1.2963525e-7,1.2334039e-7,0,-3.18417e-7
Antigua and Barbuda,ATG,1950,1.1859863e-7,5.696977e-8,1.4698934e-7,1.3045647e-7,5.49985e-9,-3.1691138e-7
Antigua and Barbuda,ATG,1951,1.2030647e-7,5.867954e-8,1.6681108e-7,1.3818693e-7,1.42997e-8,-3.1564912e-7
Antigua and Barbuda,ATG,1952,1.2202678e-7,6.042825e-8,1.8903859e-7,1.4631287e-7,2.08997e-8,-3.151335e-7
Antigua and Barbuda,ATG,1953,1.2375887e-7,6.221064e-8,2.1342379e-7,1.5464215e-7,2.859985e-8,-3.1563675e-7
Antigua and Barbuda,ATG,1954,1.255023e-7,6.402331e-8,2.3977353e-7,1.630137e-7,3.40997e-8,-3.16866e-7
Antigua and Barbuda,ATG,1955,1.2725687e-7,6.586477e-8,2.6811466e-7,1.7129935e-7,4.3999698e-8,-3.1877175e-7
Antigua and Barbuda,ATG,1956,1.2902264e-7,6.773539e-8,2.9828863e-7,1.794901e-7,5.38997e-8,-3.2109412e-7
Antigua and Barbuda,ATG,1957,1.307999e-7,6.963745e-8,3.3038046e-7,1.875372e-7,6.37997e-8,-3.253016e-7
Antigua and Barbuda,ATG,1958,1.325892e-7,7.157509e-8,3.6450808e-7,1.9543367e-7,7.69997e-8,-3.37128e-7
Antigua and Barbuda,ATG,1959,1.343913e-7,7.355434e-8,4.007615e-7,2.032117e-7,9.01997e-8,-3.7763138e-7
Antigua and Barbuda,ATG,1960,1.3620726e-7,7.558312e-8,4.395684e-7,2.1093744e-7,1.066997e-7,-4.1634863e-7
Antigua and Barbuda,ATG,1961,1.3803928e-7,7.762391e-8,4.810158e-7,2.1899565e-7,1.281497e-7,-4.619876e-7
Antigua and Barbuda,ATG,1962,1.3989012e-7,7.9701586e-8,5.257026e-7,2.2728881e-7,1.743497e-7,-5.0668615e-7
Antigua and Barbuda,ATG,1963,1.4176196e-7,8.1791555e-8,5.738003e-7,2.3548907e-7,2.122997e-7,-5.5089373e-7
Antigua and Barbuda,ATG,1964,1.4365628e-7,8.4102815e-8,6.2566687e-7,2.4684516e-7,2.535497e-7,-6.022376e-7
Antigua and Barbuda,ATG,1965,1.4557402e-7,8.643867e-8,6.8083216e-7,2.5798974e-7,3.211997e-7,-6.4616887e-7
Antigua and Barbuda,ATG,1966,1.4751544e-7,8.876222e-8,7.395754e-7,2.6798588e-7,4.779497e-7,-6.8739e-7
Antigua and Barbuda,ATG,1967,1.4948017e-7,9.115954e-8,8.0184793e-7,2.7869825e-7,7.320497e-7,-7.275675e-7
Antigua and Barbuda,ATG,1968,1.5146723e-7,9.36675e-8,8.678089e-7,2.9043568e-7,0.0000011775497,-7.6641675e-7
Antigua and Barbuda,ATG,1969,1.5347501e-7,9.6273816e-8,9.369003e-7,3.0340183e-7,0.0000017434998,-8.02527e-7
Antigua and Barbuda,ATG,1970,1.5507835e-7,9.891701e-8,9.935652e-7,3.1633874e-7,0.0000019513998,-8.1912185e-7
Antigua and Barbuda,ATG,1971,1.5667861e-7,1.0170774e-7,0.0000010583885,3.2976527e-7,0.0000021427998,-8.4753077e-7
Antigua and Barbuda,ATG,1972,1.5866395e-7,1.0443699e-7,0.0000011205177,3.4217024e-7,0.0000023110997,-8.78559e-7
Antigua and Barbuda,ATG,1973,1.6056802e-7,1.0716625e-7,0.0000011819019,3.5370618e-7,0.0000024595997,-9.101648e-7
Antigua and Barbuda,ATG,1974,1.6229353e-7,1.0974798e-7,0.0000012425014,3.638652e-7,0.0000026526498,-9.4042576e-7
Antigua and Barbuda,ATG,1975,1.6446111e-7,1.12305116e-7,0.000001302332,3.7384157e-7,0.0000029710998,-9.696472e-7
Antigua and Barbuda,ATG,1976,1.6638799e-7,1.14886845e-7,0.000001361402,3.8422948e-7,0.0000031525997,-9.983283e-7
Antigua and Barbuda,ATG,1977,1.6850005e-7,1.1756693e-7,0.0000014196722,3.9519318e-7,0.0000033621498,-0.0000010258875
Antigua and Barbuda,ATG,1978,1.705756e-7,1.2068959e-7,0.0000014766878,4.1378948e-7,0.0000035832497,-0.0000010522833
Antigua and Barbuda,ATG,1979,1.7258377e-7,1.2456218e-7,0.0000015319678,4.4401003e-7,0.0000037663997,-0.0000010773427
Antigua and Barbuda,ATG,1980,1.7466763e-7,1.289634e-7,0.000001584832,4.8191396e-7,0.00000383075,-0.0000011019979
Antigua and Barbuda,ATG,1981,1.7648065e-7,1.3326628e-7,0.0000016343309,5.1887395e-7,0.0000038785997,-0.0000011255805
Antigua and Barbuda,ATG,1982,1.7870924e-7,1.3779045e-7,0.0000016798358,5.585787e-7,0.0000040105997,-0.0000011481937
Antigua and Barbuda,ATG,1983,1.8011052e-7,1.4233922e-7,0.0000017204807,5.9807854e-7,0.0000040485497,-0.0000011759962
Antigua and Barbuda,ATG,1984,1.818892e-7,1.4691256e-7,0.0000017561407,6.343264e-7,0.0000041145495,-0.0000011990261
Antigua and Barbuda,ATG,1985,1.836459e-7,1.5189161e-7,0.0000017862508,6.773928e-7,0.0000042267498,-0.0000012205215
Antigua and Barbuda,ATG,1986,1.8494984e-7,1.5690753e-7,0.0000018101977,7.2141665e-7,0.0000043389496,-0.0000012405814
Antigua and Barbuda,ATG,1987,1.86526e-7,1.6192347e-7,0.0000018281745,7.6447685e-7,0.0000044626995,-0.0000012595729
Antigua and Barbuda,ATG,1988,1.881998e-7,1.6696399e-7,0.0000018401015,8.062934e-7,0.0000045914,-0.0000012778095
Antigua and Barbuda,ATG,1989,1.8987312e-7,1.7157421e-7,0.0000018467969,8.398474e-7,0.0000047200997,-0.0000012952335
Antigua and Barbuda,ATG,1990,1.9167302e-7,1.7617214e-7,0.0000018635956,8.7255086e-7,0.000004829,-0.0000013120099
Antigua and Barbuda,ATG,1991,1.934712e-7,1.8083155e-7,0.0000018705965,9.0561866e-7,0.0000049411997,-0.0000013281716
Antigua and Barbuda,ATG,1992,1.953429e-7,1.8549095e-7,0.0000018783996,9.3908756e-7,0.0000050533995,-0.0000013434548
Antigua and Barbuda,ATG,1993,1.9717032e-7,1.90261e-7,0.0000018863497,9.737752e-7,0.0000051689,-0.0000013581563
Antigua and Barbuda,ATG,1994,1.9911491e-7,1.9517857e-7,0.0000018953493,0.0000010104984,0.0000052893497,-0.0000013723875
Antigua and Barbuda,ATG,1995,2.011497e-7,2.0021909e-7,0.0000019038216,0.0000010475142,0.00000541145,-0.0000013859217
Antigua and Barbuda,ATG,1996,2.0343245e-7,2.052719e-7,0.0000019131917,0.000001081593,0.0000055417995,-0.0000013988536
Antigua and Barbuda,ATG,1997,2.0588327e-7,2.1043536e-7,0.0000019236081,0.0000011145806,0.0000056820495,-0.0000014112161
Antigua and Barbuda,ATG,1998,2.0851444e-7,2.1564799e-7,0.0000019350996,0.000001139609,0.00000582725,-0.0000014230012
Antigua and Barbuda,ATG,1999,2.1122375e-7,2.2095897e-7,0.0000019476147,0.0000011539233,0.0000059823496,-0.0000014343574
Antigua and Barbuda,ATG,2000,2.129813e-7,2.261593e-7,0.0000019612849,0.0000011601212,0.0000061424,-0.0000014450535
Antigua and Barbuda,ATG,2001,2.146031e-7,2.3150717e-7,0.0000019741774,0.0000011684103,0.0000063090497,-0.000001455333
Antigua and Barbuda,ATG,2002,2.1633211e-7,2.3696568e-7,0.0000019866616,0.0000011746362,0.0000064921996,-0.0000014648328
Antigua and Barbuda,ATG,2003,2.1832543e-7,2.4255942e-7,0.0000020002344,0.0000011817727,0.00000668525,-0.0000014739368
Antigua and Barbuda,ATG,2004,2.2037436e-7,2.4819005e-7,0.0000020144912,0.0000011902515,0.0000068881996,-0.0000014829127
Antigua and Barbuda,ATG,2005,2.2252277e-7,2.5386984e-7,0.0000020295986,0.0000011922218,0.0000071043496,-0.0000014915753
Antigua and Barbuda,ATG,2006,2.249116e-7,2.5957425e-7,0.000002046607,0.000001194299,0.0000073369997,-0.0000014993467
Antigua and Barbuda,ATG,2007,2.2756197e-7,2.6525404e-7,0.000002064955,0.0000011956914,0.0000075779,-0.0000015058931
Antigua and Barbuda,ATG,2008,2.303712e-7,2.7088467e-7,0.0000020882974,0.0000011968812,0.000007820449,-0.0000015112432
Antigua and Barbuda,ATG,2009,2.3353657e-7,2.764907e-7,0.0000021040014,0.0000012040572,0.00000807125,-0.0000015178515
Antigua and Barbuda,ATG,2010,2.3681334e-7,2.7990842e-7,0.0000021167068,0.0000011763009,0.00000831875,-0.0000015244887
Antigua and Barbuda,ATG,2011,2.3930747e-7,2.8336302e-7,0.0000021280264,0.0000011473267,0.0000085646,-0.0000015310598
Antigua and Barbuda,ATG,2012,2.4200043e-7,2.8687907e-7,0.0000021390517,0.0000011183316,0.000008815399,-0.0000015371153
Antigua and Barbuda,ATG,2013,2.450551e-7,2.9039515e-7,0.0000021487544,0.0000010884684,0.0000090662,-0.0000015405637
Antigua and Barbuda,ATG,2014,2.4825647e-7,2.9387434e-7,0.0000021568103,0.0000010577494,0.00000932195,-0.0000015454725
Antigua and Barbuda,ATG,2015,2.514683e-7,2.9732894e-7,0.0000021645662,0.0000010267986,0.0000095843,-0.0000015508598
